gw,Player,playerID,Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Interceptions,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,CmpPct,PrgP,Carries,PrgC,Succ,TotDist,PrgDist,xA,KP,Passes_Final_Third,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,Inswinging,Outswinging,Str,Pass_Offside,TklW,Def_3rd,Mid_3rd,Att_3rd,TklPct,Lost,Pass,TklAndInterceptions,Clr,Err,Def_Pen,Att_Pen,SuccPct,Tkld,TkldPct,CPA,Mis,Dis,Rec,PrgR,SecondCrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,WonPct,SoTA,GA,Saves,SavePct,PSxG,Thr,LaunchPct,AvgLen,Opp,Stp,StpPct,NumOPA,AvgDist
4,Emiliano Marcondes,4d960fc3,11,DEN,CM,27,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,56,37,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,2,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,
4,Fabinho,7f3b388c,3,BRA,CM,28,90,0,0,0,0,0,0,0,0,60,5,0,0,0.0,0.0,0.3,3,1,45,51,88.2,9,34,0,0,743,226,0.2,1,4,1,0,51,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,50.0,2,0,5,0,0,1,0,,0,,0,2,0,39,3,0,1,0,0,0,0,7,2,33.3,,,,,,,,,,,,,
4,Fabio Carvalho,966e28d0,28,POR,LW,19,45,1,0,0,0,1,1,0,0,23,2,0,2,0.1,0.1,0.0,1,0,13,16,81.3,1,14,0,0,175,15,0.0,0,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,100.0,0,2,2,0,0,0,4,0.0,2,100.0,0,1,0,15,4,0,0,0,0,0,0,2,0,0.0,,,,,,,,,,,,,
4,Harvey Elliott,c8387671,19,ENG,RM,19,45,1,0,0,0,1,1,0,0,42,0,0,0,0.0,0.0,0.8,5,2,32,40,80.0,5,28,1,2,389,129,0.8,1,4,1,1,38,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,2,100.0,0,0.0,0,0,0,36,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Jaidon Anthony,e4238fb1,32,ENG,RB,22,90,0,0,0,0,1,1,0,0,27,1,0,0,0.0,0.0,0.0,0,0,14,24,58.3,1,14,0,0,223,59,0.0,0,0,1,0,18,6,0,0,1,1,5,1,1,0,0,0,0,1,0,0,33.3,2,0,1,0,0,0,0,0.0,1,100.0,0,0,1,17,3,0,0,0,0,0,0,3,0,0.0,,,,,,,,,,,,,
4,James Milner,2f90f6b8,7,ENG,LM,36,22,0,0,0,0,1,1,0,0,24,0,0,1,0.1,0.1,0.0,0,0,20,22,90.9,3,15,1,0,348,87,0.0,0,2,1,0,19,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,,0,,0,0,0,19,1,0,0,0,0,0,0,3,0,0.0,,,,,,,,,,,,,
4,Jefferson Lerma,9b5ce51a,8,COL,CB,27,90,0,0,0,0,1,0,0,0,40,1,1,0,0.1,0.1,0.0,1,0,23,33,69.7,2,10,0,0,357,82,0.1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.3,2,0,2,3,0,6,2,,0,,0,2,0,23,0,0,1,1,0,0,0,6,2,50.0,,,,,,,,,,,,,
4,Joe Gomez,7a11550b,2,ENG,CB,25,90,0,0,0,0,0,0,0,0,93,0,2,2,0.0,0.0,0.0,0,0,73,84,86.9,6,72,1,2,1509,428,0.0,0,9,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,2,0,0,0,0,100.0,0,0.0,0,0,0,68,0,0,2,1,0,0,0,9,3,50.0,,,,,,,,,,,,,
4,Jordan Henderson,935e6b8f,14,ENG,LM,32,69,0,0,0,0,0,0,0,0,67,1,2,0,0.0,0.0,0.0,1,0,52,62,83.9,9,45,3,1,979,224,0.1,0,8,3,0,60,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,100.0,0,0,3,1,0,1,2,33.3,2,66.7,0,0,1,58,3,0,0,1,0,0,0,4,2,100.0,,,,,,,,,,,,,
4,Jordan Zemura,e8271ad9,33,ZIM,LB,22,90,0,0,0,0,0,0,0,0,54,5,4,2,0.0,0.0,0.0,1,0,26,38,68.4,8,16,3,0,424,316,0.0,1,5,2,0,26,12,1,0,0,1,11,0,0,0,0,0,4,3,2,0,100.0,0,2,9,2,0,7,0,0.0,1,100.0,0,2,1,25,1,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,
4,Kieffer Moore,01ce9e70,21,WAL,FW,30,90,0,0,0,0,2,1,0,0,40,1,0,1,0.2,0.2,0.0,3,0,18,31,58.1,2,10,0,1,244,21,0.0,0,1,0,0,21,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,2,0,1,0,0,1,1,50.0,0,0.0,0,2,2,24,3,0,0,2,0,0,0,3,8,47.1,,,,,,,,,,,,,
4,Kostas Tsimikas,f315ca93,21,GRE,LB,26,22,0,2,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.4,2,2,14,16,87.5,1,10,0,0,200,37,0.2,2,1,0,0,11,5,0,0,0,1,3,2,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,,0,,0,1,0,11,4,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,
4,Lewis Cook,2afc7272,4,ENG,DM,25,76,0,0,0,0,0,0,0,0,37,2,1,2,0.0,0.0,0.0,0,0,24,34,70.6,1,9,0,1,407,110,0.0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,100.0,0,2,3,0,0,2,0,100.0,0,0.0,0,0,0,25,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,
4,Luis Díaz,4a1a9578,23,COL,LW,25,90,2,0,0,0,2,2,0,0,53,1,1,0,0.4,0.4,0.0,1,0,46,48,95.8,4,38,3,2,599,114,0.1,1,6,2,1,47,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,0,0,2,0,0,0,5,50.0,2,50.0,0,0,2,43,8,0,1,0,0,0,0,7,1,33.3,,,,,,,,,,,,,
4,Marcos Senesi,35141f4c,25,ARG,CB,25,90,0,0,0,0,0,0,0,0,39,4,2,2,0.0,0.0,0.0,1,0,22,26,84.6,1,10,0,0,424,219,0.0,0,2,0,0,25,1,1,0,0,0,0,0,0,0,0,0,2,3,1,0,100.0,0,2,6,5,0,10,0,,0,,0,0,0,16,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,
4,Marcus Tavernier,5c0da4a4,16,ENG,RM,23,90,0,0,0,0,0,0,0,0,34,0,0,1,0.0,0.0,0.1,3,0,19,25,76.0,1,19,1,2,270,122,0.1,3,2,0,0,23,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,3,1,66.7,1,33.3,0,3,3,22,9,0,0,0,0,0,0,5,1,50.0,,,,,,,,,,,,,
4,Mark Travers,fe558029,1,IRL,GK,23,90,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.0,0,0,17,30,56.7,0,11,0,0,898,840,0.0,0,0,0,0,16,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,36,0,,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,,12,9,4,25.0,3.9,3,78.9,52.4,15,1,6.7,0,4.7
4,Mohamed Salah,e342ad68,11,EGY,RW,30,90,0,0,0,0,4,1,0,0,53,0,0,1,1.2,1.2,0.1,3,1,31,39,79.5,7,39,7,0,382,124,0.1,2,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,13,0.0,3,100.0,5,4,2,47,20,0,1,1,0,0,0,2,0,,,,,,,,,,,,,,
4,Owen Bevan,87966294,35,WAL,CB,18,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,38,7,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,
4,Philip Billing,d328a254,29,DEN,CM,26,45,0,0,0,0,0,0,0,0,22,1,2,0,0.0,0.0,0.0,0,0,11,16,68.8,1,6,0,1,156,49,0.0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,3,1,0,2,0,33.3,2,66.7,0,0,0,11,2,0,0,0,0,0,0,5,1,50.0,,,,,,,,,,,,,
4,Roberto Firmino,4c370d81,9,BRA,FW,30,68,2,3,0,0,5,4,0,0,44,0,1,0,1.2,1.2,0.3,6,5,21,31,67.7,3,26,1,0,283,70,0.4,4,1,1,0,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,11,0.0,2,100.0,0,1,2,34,10,0,0,1,0,0,0,4,0,,,,,,,,,,,,,,
4,Ryan Christie,26ce2263,10,SCO,AM,27,45,0,0,0,0,1,0,0,0,17,1,1,2,0.0,0.0,0.2,1,0,9,10,90.0,2,8,0,0,151,32,0.4,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,2,2,0,0,0,3,,0,,0,2,0,10,1,0,1,0,0,0,0,2,1,100.0,,,,,,,,,,,,,
4,Stefan Bajcetic,32e8417f,43,ESP,RM,17,21,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,12,15,80.0,2,10,0,1,191,25,0.0,0,3,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100.0,0,0.0,0,0,0,10,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,
4,Trent Alexander-Arnold,cd1acf9d,66,ENG,RB,23,82,1,0,0,0,1,1,0,0,121,2,2,1,0.0,0.0,0.2,7,2,97,115,84.3,11,86,4,0,2010,713,0.3,3,13,6,2,103,11,0,0,2,11,8,3,1,2,0,1,2,2,0,0,100.0,0,1,4,0,0,3,2,,0,,2,1,0,90,6,0,0,0,0,0,0,12,0,,,,,,,,,,,,,,
4,Virgil van Dijk,e06683ca,4,NED,CB,31,90,1,0,0,0,3,1,0,0,107,1,1,0,0.2,0.2,0.0,1,0,89,99,89.9,9,77,1,1,1821,638,0.1,0,13,0,0,98,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,,0,0,2,1,0,6,4,100.0,0,0.0,0,0,0,81,1,0,0,0,0,0,0,9,8,72.7,,,,,,,,,,,,,
4,Aaron Ramsdale,466fb2c5,1,ENG,GK,24,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,18,0,0,480,321,0.0,0,1,0,0,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,22,0,,0,,0,0,0,15,0,0,0,0,0,0,0,0,0,,3,1,2,66.7,1.1,5,31.8,30.8,10,2,20.0,0,14.5
4,Aleksandar Mitrović,3925dbd6,9,SRB,FW,27,90,1,0,0,0,4,2,0,0,36,1,0,2,0.2,0.2,0.1,3,0,8,18,44.4,3,19,1,1,171,38,0.0,1,2,1,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,2,0,2,4,33.3,1,33.3,0,4,2,27,3,0,1,2,0,0,0,2,6,66.7,,,,,,,,,,,,,
4,Andreas Pereira,6639e500,18,BRA,AM,26,78,0,0,0,0,1,0,0,0,24,0,0,1,0.1,0.1,0.2,3,0,13,16,81.3,2,15,1,0,264,96,0.2,3,2,1,1,11,5,1,0,0,4,0,2,0,2,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,4,100.0,0,1,1,14,3,0,2,0,0,0,0,3,0,,,,,,,,,,,,,,
4,Antonee Robinson,289601e6,33,USA,LB,25,90,0,0,0,0,0,0,1,0,48,6,3,4,0.0,0.0,0.0,2,0,21,32,65.6,2,17,1,1,414,315,0.0,0,1,1,1,22,10,1,0,0,1,9,0,0,0,0,0,4,5,1,0,80.0,1,2,9,5,1,10,0,33.3,0,0.0,0,0,2,11,1,0,1,1,0,0,0,11,1,25.0,,,,,,,,,,,,,
4,Ben White,35e413f1,4,ENG,RB,24,90,0,0,0,0,0,0,1,0,78,2,0,4,0.0,0.0,0.0,2,0,61,69,88.4,9,44,0,0,1056,375,0.0,0,5,2,0,62,7,1,0,0,1,6,0,0,0,0,0,2,0,2,0,100.0,0,3,2,0,0,1,2,0.0,1,100.0,0,2,0,51,2,0,1,0,0,0,0,5,1,50.0,,,,,,,,,,,,,
4,Bernd Leno,2628fd2b,17,GER,GK,30,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,21,27,77.8,0,19,0,0,549,398,0.0,0,1,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,29,0,,0,,0,0,0,4,0,0,0,0,0,0,0,1,1,100.0,8,2,6,75.0,1.9,7,35.3,32.8,17,3,17.6,0,7.0
4,Bobby Reid,0f7533cd,14,JAM,RW,29,90,0,0,0,0,4,0,1,0,27,1,1,3,0.4,0.4,0.0,3,0,8,14,57.1,1,13,2,0,121,46,0.0,1,0,1,1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,0,1,2,2,0,2,4,,0,,0,1,1,16,3,0,0,1,0,0,0,3,2,50.0,,,,,,,,,,,,,
4,Bukayo Saka,bc7dc64d,7,ENG,RW,20,90,0,1,0,0,2,1,0,0,62,0,1,3,0.5,0.5,0.2,3,1,39,49,79.6,6,39,6,3,618,119,0.1,2,0,3,0,45,4,0,0,1,3,2,2,2,0,0,0,0,0,0,0,,0,3,1,0,0,0,6,25.0,4,33.3,3,3,2,47,16,0,0,1,0,0,0,3,1,50.0,,,,,,,,,,,,,
4,Eddie Nketiah,a53649b7,14,ENG,AM,23,30,0,0,0,0,3,1,0,0,11,1,0,0,0.4,0.4,0.0,2,0,4,5,80.0,0,9,2,3,61,7,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0,1,1,0,1,5,100.0,0,0.0,1,1,0,9,4,0,0,1,0,0,0,0,0,0.0,,,,,,,,,,,,,
4,Gabriel Dos Santos,67ac5bb8,6,BRA,CB,24,90,1,0,0,0,1,1,0,0,93,3,1,2,0.7,0.7,0.2,1,0,77,83,92.8,6,59,0,0,1538,461,0.0,1,8,1,0,78,5,2,0,0,0,1,0,0,0,0,0,2,0,2,1,100.0,0,2,4,1,1,8,2,,0,,0,0,1,67,1,0,0,0,0,0,0,5,3,75.0,,,,,,,,,,,,,
4,Gabriel Jesus,b66315ae,9,BRA,FW,25,88,0,0,0,0,4,1,1,0,52,0,1,2,0.3,0.3,0.2,4,0,24,35,68.6,2,22,1,1,349,102,0.1,2,1,1,1,30,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,,0,2,1,0,0,0,14,25.0,2,50.0,0,3,5,39,11,0,0,5,0,0,0,3,3,33.3,,,,,,,,,,,,,
4,Granit Xhaka,e61b8aee,34,SUI,LM,29,90,0,0,0,0,1,0,0,0,67,0,1,1,0.1,0.1,0.2,5,0,47,60,78.3,8,39,2,0,906,248,0.1,2,5,0,0,57,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,2,5,0.0,0,0.0,1,0,2,49,9,0,0,1,0,0,0,7,1,100.0,,,,,,,,,,,,,
4,Harrison Reed,803ae100,6,ENG,DM,27,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.1,2,0,14,21,66.7,4,5,0,0,199,80,0.0,2,3,0,0,19,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,2,0,2,0,,0,,0,1,0,10,1,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,
4,Issa Diop,a712ca2b,31,FRA,CB,25,12,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,59,33,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,2,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,2,100.0,,,,,,,,,,,,,
4,Jay Stansfield,b2626673,65,ENG,LW,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,,0,,0,0,0,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,João Palhinha,a78ff07f,26,POR,DM,27,87,0,0,0,0,1,0,1,0,26,5,2,2,0.1,0.1,0.0,0,0,8,13,61.5,0,7,0,0,90,44,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,16.7,5,2,7,3,0,5,1,,0,,0,1,1,7,0,0,1,0,0,0,0,6,2,100.0,,,,,,,,,,,,,
4,Kenny Tete,77d7c96f,2,NED,RB,26,78,0,0,0,0,0,0,0,0,40,4,1,2,0.0,0.0,0.0,2,0,18,30,60.0,1,13,0,0,248,129,0.0,0,1,0,0,24,6,0,0,0,1,6,0,0,0,0,0,1,3,1,0,100.0,0,0,5,3,0,6,0,,0,,0,1,0,12,0,0,3,0,0,0,0,4,4,80.0,,,,,,,,,,,,,
4,Kevin Mbabu,493924a7,27,SUI,RB,27,12,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,2,0,1,53,38,0.0,0,0,1,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,1,0,100.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Kieran Tierney,fce2302c,3,SCO,LB,25,60,0,0,0,0,1,0,0,0,46,0,2,2,0.0,0.0,0.0,1,0,28,39,71.8,4,27,0,0,622,156,0.0,1,1,1,1,35,3,0,0,0,1,3,0,0,0,0,1,0,0,0,0,,0,1,2,0,0,1,0,,0,,0,2,0,28,4,0,0,0,0,0,0,2,0,0.0,,,,,,,,,,,,,
4,Martin Ødegaard,79300479,8,NOR,RM,23,89,1,0,0,0,3,2,0,0,80,3,0,0,0.2,0.2,0.2,9,0,61,73,83.6,17,48,2,5,1055,398,0.5,2,11,4,1,70,3,3,2,2,2,0,0,0,0,0,0,2,0,1,2,0.0,2,0,3,1,0,2,3,100.0,0,0.0,0,3,4,62,6,0,1,0,0,0,0,11,0,0.0,,,,,,,,,,,,,
4,Martinelli,48a5a5d6,11,BRA,LW,21,90,0,0,0,0,7,2,0,0,63,4,0,3,0.6,0.6,0.4,8,1,29,42,69.0,6,30,3,1,527,188,0.4,5,2,3,0,33,9,1,0,0,9,1,7,4,0,0,0,2,1,1,2,0.0,1,3,4,0,0,0,10,33.3,2,66.7,3,1,1,35,10,0,1,2,0,0,0,2,1,25.0,,,,,,,,,,,,,
4,Mohamed Elneny,47a34c4f,25,EGY,CM,30,90,0,0,0,0,0,0,0,0,55,1,0,0,0.0,0.0,0.0,0,0,51,52,98.1,2,35,1,0,918,176,0.0,0,3,2,0,52,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100.0,0,0,1,0,0,1,0,,0,,0,0,0,45,0,0,1,0,0,0,0,8,0,0.0,,,,,,,,,,,,,
4,Nathaniel Chalobah,422862ea,12,ENG,DM,27,3,0,0,0,0,1,1,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,4,0,0,23,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,,0,,0,0,1,4,0,0,1,0,0,0,0,0,1,50.0,,,,,,,,,,,,,
4,Neeskens Kebano,18b999f4,7,COD,LW,30,68,0,0,0,0,0,0,0,0,20,2,0,2,0.0,0.0,0.2,2,0,7,11,63.6,0,12,3,0,117,36,0.1,2,0,1,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,0,2,2,0,0,1,2,0.0,1,100.0,2,2,0,13,2,0,0,2,0,0,0,2,0,,,,,,,,,,,,,,
4,Rob Holding,d79a8c87,16,ENG,CB,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Takehiro Tomiyasu,b3af9be1,18,JPN,LB,23,2,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,,,,,,,,,,,,,
4,Tim Ream,28b40c9c,13,USA,CB,34,87,0,0,0,0,0,0,0,0,44,2,5,2,0.0,0.0,0.0,0,0,21,30,70.0,0,19,0,1,404,206,0.0,0,0,0,0,29,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,50.0,1,1,7,7,0,10,0,50.0,0,0.0,0,0,0,19,0,0,2,0,0,0,0,4,3,75.0,,,,,,,,,,,,,
4,Tom Cairney,a8748947,10,SCO,AM,31,22,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,5,1,0,98,7,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,0,0,4,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,
4,Tosin Adarabioyo,c81d773d,4,ENG,CB,24,90,0,0,0,0,0,0,0,0,41,3,2,3,0.0,0.0,0.0,0,0,15,28,53.6,0,18,0,0,271,103,0.0,0,1,0,0,26,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,100.0,0,1,5,3,0,12,0,,0,,0,0,1,16,0,0,1,0,0,0,0,7,0,,,,,,,,,,,,,,
4,William Saliba,972aeb2a,12,FRA,CB,21,90,0,1,0,0,0,0,0,0,102,1,0,0,0.0,0.0,0.7,1,1,92,98,93.9,6,73,0,0,1860,646,0.0,1,5,0,0,97,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,100.0,0,0,1,1,0,5,1,,0,,0,0,0,82,0,0,1,1,0,0,0,6,1,33.3,,,,,,,,,,,,,
4,Allan Saint-Maximin,2b16cb1a,10,FRA,LW,25,89,1,0,0,0,5,3,0,0,51,0,1,0,0.2,0.2,0.1,6,0,25,34,73.5,7,36,6,3,462,158,0.1,1,3,2,0,34,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,6,25.0,6,50.0,2,2,3,42,17,0,0,2,0,0,0,5,0,,,,,,,,,,,,,,
4,Chris Wood,4e9a0555,20,NZL,FW,30,64,0,0,0,0,2,1,0,0,12,0,0,1,0.2,0.2,0.1,2,0,7,8,87.5,0,8,0,0,77,0,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,,0,,0,1,1,11,5,0,2,0,0,0,0,0,1,50.0,,,,,,,,,,,,,
4,Dan Burn,b2d31e83,33,ENG,LB,30,64,0,0,0,0,0,0,0,0,42,2,1,1,0.0,0.0,0.0,0,0,28,34,82.4,4,12,0,0,491,174,0.0,0,3,1,1,27,7,2,0,0,1,5,0,0,0,0,0,1,2,0,0,100.0,0,1,3,1,0,5,1,,0,,0,0,0,21,0,0,1,0,0,0,0,0,2,66.7,,,,,,,,,,,,,
4,Daniel Podence,7fcc71d8,10,POR,RW,26,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,1,4,1,0,12,4,0.0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,4,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,
4,Elliot Anderson,de31038e,32,SCO,RM,19,7,0,0,0,0,2,1,0,0,13,1,0,1,0.3,0.3,0.0,2,0,4,5,80.0,2,6,0,1,104,52,0.0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,1,0,0,1,3,50.0,0,0.0,0,0,0,8,2,0,2,2,0,0,0,0,2,100.0,,,,,,,,,,,,,
4,Fabian Schär,c8aa95da,5,SUI,CB,30,90,0,0,0,0,2,0,1,0,70,2,1,0,0.2,0.2,0.1,3,0,51,64,79.7,8,38,0,0,1120,442,0.1,3,3,3,0,61,3,3,1,2,0,0,0,0,0,0,0,0,2,0,0,100.0,0,0,3,1,0,3,1,,0,,0,0,0,51,1,0,1,0,0,0,0,6,3,60.0,,,,,,,,,,,,,
4,Gonçalo Guedes,e6bc67d7,17,POR,RW,25,82,0,1,0,0,0,0,0,0,27,2,0,3,0.0,0.0,0.1,2,1,11,22,50.0,1,15,2,0,177,57,0.1,2,2,1,1,21,1,0,0,0,3,1,0,0,0,0,0,2,2,0,0,66.7,1,3,2,0,0,0,1,,0,,1,1,1,16,3,0,2,0,0,0,0,4,0,0.0,,,,,,,,,,,,,
4,Hwang Hee-chan,169fd162,11,KOR,LW,26,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,0,15,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,,0,3,0,4,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,
4,Jacob Murphy,de112b84,23,ENG,RW,27,7,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,6,1,0,74,8,0.0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4,Joe Willock,a3b03921,28,ENG,RM,23,83,0,0,0,0,2,0,0,0,41,2,1,2,0.4,0.4,0.2,5,0,25,30,83.3,1,15,3,0,370,39,0.2,3,1,0,0,29,1,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0.0,2,2,3,0,0,1,7,0.0,2,66.7,1,0,1,25,4,0,2,1,0,0,0,1,1,50.0,,,,,,,,,,,,,
4,Joelinton,c17bfb65,7,BRA,LM,26,90,0,0,0,0,2,1,0,0,71,2,1,1,0.1,0.1,0.1,3,0,43,54,79.6,11,35,2,4,751,240,0.2,3,4,2,0,53,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,100.0,0,1,3,1,0,4,1,57.1,3,42.9,0,3,2,49,8,0,0,1,0,0,0,8,1,20.0,,,,,,,,,,,,,
4,Jonny Castro,e28868f3,19,ESP,LB,28,90,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.0,0,0,23,32,71.9,2,17,2,0,460,227,0.0,0,2,1,0,27,5,0,0,0,3,5,0,0,0,0,0,1,3,0,0,100.0,0,1,3,4,0,2,0,,0,,0,0,1,17,1,0,0,2,0,0,0,5,1,33.3,,,,,,,,,,,,,
